2024.10.9 18:51, 24.89, 47.96, 2, 681, 190
2024.10.9 19:21, 24.88, 48.24, 2, 690, 198
2024.10.9 19:52, 24.64, 49.19, 2, 687, 195
2024.10.9 20:22, 24.58, 50.17, 2, 689, 197
2024.10.9 20:52, 24.6, 50.55, 3, 739, 238
2024.10.9 21:22, 24.57, 50.64, 3, 721, 223
2024.10.9 21:52, 24.61, 50.48, 2, 676, 187
2024.10.9 22:22, 24.98, 49.74, 2, 651, 168
2024.10.9 22:52, 24.59, 49.7, 2, 612, 140
2024.10.9 23:22, 24.71, 49.22, 2, 559, 106
2024.10.9 23:52, 24.28, 49.88, 2, 547, 99
2024.10.10 00:22, 24.53, 49.45, 2, 523, 85
2024.10.10 00:52, 24.33, 49.76, 2, 494, 69
2024.10.10 01:22, 24.44, 49.58, 2, 506, 75
2024.10.10 01:52, 24.21, 49.88, 2, 499, 72
2024.10.10 02:22, 24.3, 49.64, 2, 488, 66
2024.10.10 02:52, 24.3, 49.56, 2, 491, 67
2024.10.10 03:22, 24.28, 49.5, 2, 492, 68
2024.10.10 03:52, 24.24, 49.69, 1, 427, 36
2024.10.10 04:22, 24.22, 49.78, 1, 480, 62
2024.10.10 04:52, 24.27, 49.68, 2, 507, 76
2024.10.10 05:22, 24.3, 49.44, 2, 537, 93
2024.10.10 05:52, 24.27, 49.26, 1, 465, 54
2024.10.10 06:22, 24.1, 49.54, 1, 469, 56
2024.10.10 06:52, 24, 49.48, 2, 499, 72
2024.10.10 07:22, 24.24, 49.04, 2, 525, 86
2024.10.10 07:52, 24.3, 49.06, 2, 579, 118
2024.10.10 08:22, 24.39, 49.03, 2, 622, 147
2024.10.10 08:52, 24.64, 48.39, 2, 600, 132
2024.10.10 09:22, 24.5, 49.36, 3, 760, 258
2024.10.10 09:52, 24.76, 48.06, 3, 720, 222
2024.10.10 10:22, 24.99, 47.09, 2, 601, 133
2024.10.10 10:52, 24.69, 45.68, 1, 463, 53
2024.10.10 11:22, 24.76, 45.32, 1, 420, 33
2024.10.10 11:52, 24.58, 46.3, 2, 513, 79
2024.10.10 12:22, 24.21, 47.78, 2, 592, 127
2024.10.10 12:52, 24.58, 47.48, 2, 634, 155
2024.10.10 13:22, 25.04, 47.01, 2, 647, 165
2024.10.10 13:52, 25.56, 46.61, 2, 699, 205
2024.10.10 14:22, 25.73, 46.2, 2, 622, 147
2024.10.10 14:52, 25.51, 46.65, 2, 709, 213
2024.10.10 15:22, 25.22, 47.08, 2, 678, 188
2024.10.10 15:52, 25.22, 46.88, 3, 731, 232
2024.10.10 16:22, 25.6, 46.61, 3, 747, 246
2024.10.10 16:52, 25.64, 46.51, 2, 711, 215
2024.10.10 17:22, 25.8, 46.5, 3, 727, 228
2024.10.10 17:52, 25.65, 47.03, 3, 780, 276
2024.10.10 18:23, 25.57, 47.49, 3, 801, 300
2024.10.10 18:53, 25.69, 47.52, 3, 754, 252
2024.10.10 19:23, 25.02, 49.31, 3, 721, 223
2024.10.10 19:53, 24.8, 50.34, 2, 692, 199
2024.10.10 20:23, 24.93, 50.43, 3, 737, 237
2024.10.10 20:53, 24.86, 50.87, 2, 716, 219
2024.10.10 21:23, 24.93, 51.21, 2, 704, 209
2024.10.10 21:53, 24.82, 51.94, 3, 720, 222
2024.10.10 22:23, 24.67, 52.15, 2, 694, 201
2024.10.10 22:53, 25.21, 50.86, 2, 651, 168
2024.10.10 23:23, 24.74, 51.67, 2, 581, 120
2024.10.10 23:53, 25.37, 50.49, 2, 590, 125
2024.10.11 00:23, 25.23, 50.96, 2, 559, 106
2024.10.11 00:53, 25.08, 51.24, 2, 540, 94
2024.10.11 01:23, 25.2, 50.72, 2, 540, 94
2024.10.11 01:53, 24.95, 51.48, 2, 538, 93
2024.10.11 02:23, 24.9, 51.51, 2, 534, 91
2024.10.11 02:53, 24.82, 51.55, 2, 507, 76
2024.10.11 03:23, 24.28, 52.37, 2, 502, 73
2024.10.11 03:53, 24.34, 52.08, 2, 511, 78
2024.10.11 04:23, 24.58, 51.69, 1, 483, 63
2024.10.11 04:53, 24.28, 52.32, 1, 474, 59
2024.10.11 05:23, 23.99, 52.91, 1, 460, 52
2024.10.11 05:53, 24.18, 52.52, 2, 489, 66
2024.10.11 06:23, 24.04, 52.59, 1, 455, 49
2024.10.11 06:53, 24.02, 52.33, 1, 477, 60
2024.10.11 07:23, 24.02, 52.16, 2, 500, 72
2024.10.11 07:53, 24.14, 52, 2, 536, 92
2024.10.11 08:23, 24.17, 52.15, 2, 637, 157
2024.10.11 08:53, 24.24, 52.2, 2, 638, 158
2024.10.11 09:23, 24.65, 53.19, 3, 843, 425
2024.10.11 09:53, 24.76, 52.46, 2, 687, 195
2024.10.11 10:23, 24.52, 53.29, 3, 744, 243
2024.10.11 10:53, 22.97, 58.05, 2, 545, 98
2024.10.11 11:23, 24.52, 54.02, 2, 702, 208
2024.10.11 11:53, 24.54, 53.5, 2, 702, 207
2024.10.11 12:23, 24.82, 52.09, 3, 801, 299
2024.10.11 12:53, 24.54, 51.48, 2, 699, 205
2024.10.11 13:23, 23.87, 49.2, 1, 400, 0
2024.10.11 13:53, 25.11, 47.46, 1, 485, 64
2024.10.11 14:23, 24.91, 45.07, 1, 400, 0
2024.10.11 14:53, 25.49, 44.08, 1, 400, 18
2024.10.11 15:23, 25.33, 45, 2, 548, 99
2024.10.11 15:53, 25.33, 44.97, 2, 524, 85
2024.10.11 16:23, 25.51, 45.22, 2, 656, 171
2024.10.11 16:53, 25.33, 42.87, 1, 439, 41
2024.10.11 17:24, 25.06, 42.75, 1, 400, 24
2024.10.11 17:54, 25.2, 43.28, 1, 400, 21
2024.10.11 18:24, 25.07, 43.35, 1, 400, 13
2024.10.11 18:54, 25.3, 43.13, 1, 441, 42
2024.10.11 19:24, 25.41, 43.91, 1, 485, 64
2024.10.11 19:54, 25.21, 45.79, 2, 503, 74
2024.10.11 20:24, 25.55, 46.13, 2, 540, 94
2024.10.11 20:54, 25.38, 46.46, 2, 524, 85
2024.10.11 21:24, 25.43, 46.74, 2, 552, 102
2024.10.11 21:54, 25.52, 47, 2, 562, 108
2024.10.11 22:24, 25.5, 47.08, 2, 564, 109
2024.10.11 22:54, 24.93, 48.21, 2, 645, 163
2024.10.11 23:24, 24.92, 48.42, 3, 741, 241
2024.10.11 23:54, 24.17, 50.36, 3, 730, 231
2024.10.12 00:24, 24.53, 49.54, 2, 675, 186
2024.10.12 00:54, 25.19, 48.26, 2, 609, 138
2024.10.12 01:24, 24.67, 49.38, 2, 612, 140
2024.10.12 01:54, 24.77, 48.94, 2, 564, 109
2024.10.12 02:24, 24.74, 49.09, 2, 537, 93
2024.10.12 02:54, 24.73, 48.98, 2, 518, 82
2024.10.12 03:24, 24.17, 49.79, 1, 479, 61
2024.10.12 03:54, 24.21, 49.68, 1, 449, 46
2024.10.12 04:24, 23.89, 50.39, 1, 445, 44
2024.10.12 04:54, 23.78, 50.83, 2, 496, 70
2024.10.12 05:24, 23.72, 50.98, 1, 474, 59
2024.10.12 05:54, 24.13, 50.21, 2, 508, 76
2024.10.12 06:24, 23.48, 51.53, 2, 509, 77
2024.10.12 06:54, 23.48, 51.46, 2, 500, 72
2024.10.12 07:24, 23.41, 51.73, 2, 496, 70
2024.10.12 07:54, 23.51, 51.91, 2, 489, 66
2024.10.12 08:24, 23.65, 51.93, 1, 473, 58
2024.10.12 08:54, 23.59, 52.47, 1, 481, 62
2024.10.12 09:24, 23.84, 52.27, 2, 500, 72
2024.10.12 09:54, 24.01, 52.3, 2, 529, 88
2024.10.12 10:24, 23.74, 52.72, 2, 547, 99
2024.10.12 10:54, 23.53, 52.45, 2, 594, 128
2024.10.12 11:24, 24.34, 48.14, 2, 526, 86
2024.10.12 11:54, 24.25, 46.68, 1, 463, 53
2024.10.12 12:24, 24.1, 46.59, 2, 521, 83
2024.10.12 12:54, 24.27, 45.96, 2, 567, 111
2024.10.12 13:24, 24.81, 42.82, 2, 536, 92
2024.10.12 13:54, 25.14, 40.56, 2, 497, 71
2024.10.12 14:24, 25.02, 39.5, 1, 470, 56
2024.10.12 14:54, 25.76, 36.29, 1, 400, 20
2024.10.12 15:24, 25.58, 34.99, 1, 400, 0
2024.10.12 15:54, 25.86, 34.32, 1, 400, 0
2024.10.12 16:24, 25.44, 35.02, 1, 400, 0
2024.10.12 16:55, 25.43, 35.11, 1, 400, 0
2024.10.12 17:25, 25.59, 34.81, 1, 400, 3
2024.10.12 17:55, 25.84, 35.3, 1, 434, 39
2024.10.12 18:25, 25.16, 37.06, 2, 521, 83
2024.10.12 18:55, 24.77, 38.6, 2, 560, 106
2024.10.12 19:25, 24.92, 39.42, 2, 534, 91
2024.10.12 19:55, 25.38, 39.76, 2, 522, 84
2024.10.12 20:25, 25.21, 40.77, 2, 555, 103
2024.10.12 20:55, 25.06, 41.53, 2, 567, 111
2024.10.12 21:25, 24.85, 42.32, 2, 620, 145
2024.10.12 21:55, 24.87, 42.96, 2, 653, 169
2024.10.12 22:25, 24.27, 44.86, 2, 658, 173
2024.10.12 22:55, 24.79, 44.41, 2, 609, 138
2024.10.12 23:25, 24.89, 44.44, 2, 532, 90
2024.10.12 23:55, 24.98, 44.21, 2, 554, 103
2024.10.13 00:25, 24.92, 44.19, 2, 500, 72
2024.10.13 00:55, 24.98, 44.36, 2, 510, 78
2024.10.13 01:25, 24.64, 45.32, 2, 498, 71
2024.10.13 01:55, 24.34, 45.92, 2, 501, 73
2024.10.13 02:25, 23.95, 46.8, 2, 495, 70
2024.10.13 02:55, 24.23, 46.4, 1, 471, 57
2024.10.13 03:25, 24.44, 46.11, 1, 460, 51
2024.10.13 03:55, 24.36, 46.24, 1, 432, 38
2024.10.13 04:25, 24.11, 46.75, 1, 419, 32
2024.10.13 04:55, 24.47, 46.01, 1, 400, 15
2024.10.13 05:25, 24.4, 46.08, 1, 402, 25
2024.10.13 05:55, 23.93, 46.94, 1, 444, 44
2024.10.13 06:25, 24.08, 46.78, 1, 440, 42
2024.10.13 06:55, 24, 46.85, 1, 400, 22
2024.10.13 07:25, 24.26, 46.16, 1, 426, 35
2024.10.13 07:55, 24.36, 46.33, 1, 465, 54
2024.10.13 08:25, 24.22, 46.74, 1, 413, 30
2024.10.13 08:55, 24.38, 46.89, 1, 406, 26
2024.10.13 09:25, 24.23, 47.66, 1, 453, 48
2024.10.13 09:55, 24, 48.6, 1, 454, 48
2024.10.13 10:25, 24.27, 48.45, 2, 494, 69
2024.10.13 10:55, 24.35, 48.81, 1, 473, 58
2024.10.13 11:25, 24.7, 48.28, 2, 522, 84
2024.10.13 11:55, 24.17, 49.24, 2, 609, 138
2024.10.13 12:25, 24.28, 48.93, 2, 606, 136
2024.10.13 12:55, 24.67, 48.14, 2, 530, 89
2024.10.13 13:25, 24.67, 48.26, 2, 539, 94
2024.10.13 13:55, 24.8, 48.08, 2, 609, 138
2024.10.13 14:25, 25.08, 47.64, 2, 642, 161
2024.10.13 14:55, 24.86, 48.08, 2, 641, 160
2024.10.13 15:25, 25.38, 47.28, 2, 649, 166
2024.10.13 15:56, 25.16, 47.28, 2, 612, 140
2024.10.13 16:26, 25.12, 47.42, 2, 635, 156
2024.10.13 16:56, 25, 47.5, 2, 649, 166
2024.10.13 17:26, 24.9, 47.98, 2, 642, 161
2024.10.13 17:56, 24.77, 48.51, 2, 664, 177
2024.10.13 18:26, 24.64, 49.2, 2, 634, 155
2024.10.13 18:56, 24.76, 49.41, 2, 630, 152
2024.10.13 19:26, 24.7, 49.86, 2, 601, 133
2024.10.13 19:56, 24.73, 50.04, 2, 617, 143
2024.10.13 20:26, 25.05, 49.48, 2, 637, 157
2024.10.13 20:56, 24.75, 50.13, 2, 666, 179
2024.10.13 21:26, 24.53, 50.86, 2, 709, 213
2024.10.13 21:56, 24.9, 50.26, 2, 660, 175
2024.10.13 22:26, 24.91, 50.69, 2, 618, 144
2024.10.13 22:56, 24.76, 51.14, 2, 588, 124
2024.10.13 23:26, 24.62, 51.42, 2, 583, 121
2024.10.13 23:56, 24.6, 51.57, 2, 514, 80
2024.10.14 00:26, 24.54, 51.71, 2, 528, 87
2024.10.14 00:56, 24.84, 51.33, 1, 483, 63
2024.10.14 01:26, 24.35, 52.56, 2, 527, 87
2024.10.14 01:56, 24.98, 51.31, 2, 558, 105
2024.10.14 02:26, 24.62, 52.03, 2, 572, 114
2024.10.14 02:56, 24.43, 52.7, 2, 560, 106
2024.10.14 03:26, 24.58, 52.37, 2, 549, 100
2024.10.14 03:56, 25.16, 51.19, 2, 522, 84
2024.10.14 04:26, 24.62, 52.14, 2, 498, 71
2024.10.14 04:56, 24.77, 51.76, 2, 496, 70
2024.10.14 05:26, 24.58, 51.93, 2, 503, 74
2024.10.14 05:56, 25.1, 50.83, 2, 491, 67
2024.10.14 06:26, 24.21, 52.6, 2, 529, 88
2024.10.14 06:56, 24.33, 51.9, 2, 547, 99
2024.10.14 07:26, 24.13, 52.4, 2, 521, 84
2024.10.14 07:56, 24.82, 51.03, 2, 616, 143
2024.10.14 08:26, 24.75, 51.54, 2, 705, 209
2024.10.14 08:56, 24.45, 52.02, 2, 638, 158
2024.10.14 09:26, 25.51, 51.34, 4, 998, 985
2024.10.14 09:56, 26.36, 50.64, 4, 1008, 1025
2024.10.14 10:26, 26.15, 50.6, 3, 820, 354
2024.10.14 10:56, 25.68, 51.22, 3, 758, 256
2024.10.14 11:26, 25.7, 51.44, 3, 721, 223
2024.10.14 11:56, 25.67, 51.53, 2, 626, 150
2024.10.14 12:26, 25.18, 53.02, 2, 624, 148
2024.10.14 12:56, 25.31, 53.38, 2, 698, 204
2024.10.14 13:26, 24.99, 54.73, 2, 662, 176
2024.10.14 13:56, 25.21, 54.86, 2, 669, 181
2024.10.14 14:26, 26.65, 53.42, 2, 649, 166
2024.10.14 14:57, 27.31, 52.79, 3, 840, 418
2024.10.14 15:27, 26.52, 52.45, 2, 685, 193
2024.10.14 15:57, 26.32, 52.18, 2, 630, 153
2024.10.14 16:27, 26.2, 52.52, 2, 620, 145
2024.10.14 16:57, 25.68, 53.62, 2, 664, 177
2024.10.14 17:27, 25.64, 53.6, 2, 564, 109
2024.10.14 17:57, 25.76, 52.9, 2, 513, 79
2024.10.14 18:27, 25.81, 52.77, 2, 507, 76
2024.10.14 18:57, 25.68, 53.2, 2, 537, 93
2024.10.14 19:27, 25.3, 54.09, 2, 541, 95
2024.10.14 19:57, 25.72, 52.97, 2, 546, 98
2024.10.14 20:27, 25.81, 53.17, 2, 545, 98
2024.10.14 20:57, 25.32, 54.63, 2, 520, 83
2024.10.14 21:27, 25.59, 54.24, 2, 535, 92
2024.10.14 21:57, 25.3, 54.71, 2, 490, 67
2024.10.14 22:27, 25.4, 54.61, 1, 473, 58
2024.10.14 22:57, 25.01, 56.07, 1, 454, 48
2024.10.14 23:27, 25, 56.36, 1, 443, 43
2024.10.14 23:57, 25.49, 55.47, 1, 429, 37
2024.10.15 00:27, 24.93, 57.1, 1, 443, 43
2024.10.15 00:57, 24.98, 57.06, 1, 462, 52
2024.10.15 01:27, 25.03, 57.04, 1, 468, 56
2024.10.15 01:57, 25.52, 56.24, 1, 449, 46
2024.10.15 02:27, 25.34, 56.94, 1, 428, 36
2024.10.15 02:57, 25.09, 57.9, 1, 435, 40
2024.10.15 03:27, 25.61, 58.26, 1, 439, 41
2024.10.15 03:57, 25.54, 60.08, 1, 453, 48
2024.10.15 04:27, 25.55, 61.05, 1, 440, 42
2024.10.15 04:57, 25.64, 61.45, 1, 455, 49
2024.10.15 05:27, 25.4, 62, 1, 451, 47
2024.10.15 05:57, 24.73, 63.14, 1, 447, 45
2024.10.15 06:27, 24.91, 61.99, 1, 438, 41
2024.10.15 06:57, 24.55, 62.58, 2, 490, 67
2024.10.15 07:27, 24.93, 61.52, 2, 527, 87
2024.10.15 07:57, 24.86, 61.68, 2, 577, 117
2024.10.15 08:27, 24.82, 62.28, 2, 613, 141
2024.10.15 08:57, 24.56, 63.11, 2, 588, 124
2024.10.15 09:27, 25.07, 61.63, 2, 633, 155
2024.10.15 09:57, 25.29, 61.51, 2, 628, 151
2024.10.15 10:27, 24.74, 63.84, 2, 640, 160
2024.10.15 10:57, 24.8, 64.02, 2, 702, 207
2024.10.15 11:27, 25.24, 63.2, 2, 710, 214
2024.10.15 11:57, 24.97, 64, 3, 724, 225
2024.10.15 12:27, 24.68, 65.5, 2, 711, 215
2024.10.15 12:57, 24.99, 64.96, 3, 785, 281
2024.10.15 13:27, 24.87, 65.36, 3, 739, 239
2024.10.15 13:58, 25.44, 63.94, 2, 668, 180
2024.10.15 14:28, 25.52, 64.04, 2, 614, 141
2024.10.15 14:58, 25.63, 63.82, 2, 559, 106
2024.10.15 15:28, 25.43, 64.28, 2, 528, 88
2024.10.15 15:58, 25.33, 65.16, 2, 558, 105
2024.10.15 16:28, 25.38, 65.67, 3, 725, 226
2024.10.15 16:58, 25.31, 65.85, 3, 800, 296
2024.10.15 17:28, 25.47, 65.44, 3, 810, 325
2024.10.15 17:58, 25.24, 65.56, 3, 800, 296
2024.10.15 18:28, 24.78, 67.1, 3, 768, 265
2024.10.15 18:58, 25.43, 65.17, 2, 714, 217
2024.10.15 19:28, 25.05, 66.43, 2, 687, 195
2024.10.15 19:58, 25.47, 65.27, 2, 667, 180
2024.10.15 20:28, 25.89, 63.86, 2, 656, 171
2024.10.15 20:58, 25.39, 65.47, 2, 680, 189
2024.10.15 21:28, 25.5, 64.81, 2, 678, 188
2024.10.15 21:58, 25.53, 64.58, 2, 695, 201
2024.10.15 22:28, 25.86, 63.49, 2, 710, 214
2024.10.15 22:58, 25.67, 64.05, 2, 692, 199
2024.10.15 23:28, 25.77, 63.64, 2, 706, 210
2024.10.15 23:58, 25.33, 64.91, 3, 721, 223
2024.10.16 00:28, 25.5, 64.6, 2, 706, 210
2024.10.16 00:58, 25.47, 64.06, 2, 706, 210
2024.10.16 01:28, 25.28, 64.32, 2, 677, 187
2024.10.16 01:58, 25.02, 64.5, 2, 606, 136
2024.10.16 02:28, 24.74, 64.45, 2, 541, 95
2024.10.16 02:58, 24.72, 63.81, 2, 510, 78
2024.10.16 03:28, 24.9, 63.1, 2, 516, 81
2024.10.16 03:58, 25.05, 62.04, 2, 501, 72
2024.10.16 04:28, 24.52, 62.89, 1, 445, 44
2024.10.16 04:58, 24.69, 62.07, 1, 424, 34
2024.10.16 05:28, 24.67, 61.92, 1, 435, 39
2024.10.16 05:58, 24.66, 61.63, 1, 446, 45
2024.10.16 06:28, 24.29, 62.35, 1, 461, 52
2024.10.16 06:58, 24.8, 60.47, 1, 426, 35
2024.10.16 07:28, 24.21, 61.65, 1, 465, 54
2024.10.16 07:58, 24.51, 60.57, 1, 476, 59
2024.10.16 08:28, 25.31, 61.22, 4, 984, 929
2024.10.16 08:58, 26.09, 59.6, 3, 853, 456
2024.10.16 09:28, 25.88, 57.57, 2, 681, 191
2024.10.16 09:58, 25, 57.9, 1, 483, 63
2024.10.16 10:28, 26.35, 56.46, 2, 657, 172
2024.10.16 11:13, 25.24, 63.26, 5, 1324, 2584
2024.10.16 11:13, 25.25, 62.68, 4, 1251, 2179
2024.10.16 11:43, 27.42, 53.64, 2, 695, 201
2024.10.16 12:13, 26.88, 53.04, 2, 680, 189
2024.10.16 12:43, 25.41, 48.45, 1, 414, 30
2024.10.16 13:13, 26.26, 49.89, 3, 825, 370
2024.10.16 13:43, 27.83, 45.74, 3, 827, 378
2024.10.16 14:13, 27.23, 43.58, 2, 669, 181
2024.10.16 14:43, 27.42, 42, 2, 505, 75
